Time,Protocol,RNTI,Info
4200.800549,MAC-LTE,201,"UL-SCH: (SFN=81  , SF=6) UEId=0   (Long BSR) (3:128 bytes) (Padding:remainder) "
4200.996938,MAC-LTE,216,"UL-SCH: (SFN=969 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
4201.052968,MAC-LTE,207,"UL-SCH: (SFN=805 , SF=7) UEId=0   (Long BSR) (3:206 bytes) (Padding:remainder) "
4201.082487,MAC-LTE,216,"UL-SCH: (SFN=910 , SF=4) UEId=0   (Short BSR) (3:77 bytes) (Padding:remainder) "
4201.305405,MAC-LTE,210,"UL-SCH: (SFN=609 , SF=1) UEId=0   (Long BSR) (3:71 bytes) (Padding:remainder) "
4201.510757,MAC-LTE,504,"UL-SCH: (SFN=560 , SF=7) UEId=0   (Long BSR) (Padding:remainder) "
4202.058873,MAC-LTE,207,"UL-SCH: (SFN=372 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
4202.09426,MAC-LTE,204,"UL-SCH: (SFN=938 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
4202.203808,MAC-LTE,213,"UL-SCH: (SFN=874 , SF=0) UEId=0   (Short BSR) (3:remainder) (Padding:remainder) "
4202.2869,MAC-LTE,400,"UL-SCH: (SFN=872 , SF=8) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
4202.509025,MAC-LTE,400,"UL-SCH: (SFN=899 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4203.479894,MAC-LTE,216,"UL-SCH: (SFN=68  , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4203.597999,MAC-LTE,210,"UL-SCH: (SFN=24  , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
4203.622644,MAC-LTE,210,"UL-SCH: (SFN=55  , SF=9) UEId=0   (Short BSR) (3:87 bytes) (Padding:remainder) "
4203.754464,MAC-LTE,507,"UL-SCH: (SFN=776 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
4203.9471,MAC-LTE,501,"UL-SCH: (SFN=956 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
4204.459447,MAC-LTE,204,"UL-SCH: (SFN=397 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4205.130324,MAC-LTE,507,"UL-SCH: (SFN=738 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
4205.213282,MAC-LTE,201,"UL-SCH: (SFN=774 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
4206.002859,MAC-LTE,501,"UL-SCH: (SFN=459 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
4206.074388,MAC-LTE,101,"UL-SCH: (SFN=998 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
4206.16081,MAC-LTE,207,"UL-SCH: (SFN=238 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
4206.236763,MAC-LTE,210,"UL-SCH: (SFN=495 , SF=7) UEId=0   (Short BSR) (3:82 bytes) (Padding:remainder) "
4206.606306,PDCP-LTE,216, [UL] [AM] SRB:1  [CONTROL]  ACK_SN=12   
4206.739264,MAC-LTE,501,"UL-SCH: (SFN=183 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
4207.015854,MAC-LTE,101,"UL-SCH: (SFN=373 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4207.667265,MAC-LTE,101,"UL-SCH: (SFN=382 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
4207.773814,MAC-LTE,207,"UL-SCH: (SFN=348 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
4208.110682,MAC-LTE,201,"UL-SCH: (SFN=931 , SF=5) UEId=0   (Short BSR) (3:remainder) (Padding:remainder) "
4208.46203,MAC-LTE,501,"UL-SCH: (SFN=785 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:96 bytes) "
4208.473097,MAC-LTE,216,"UL-SCH: (SFN=175 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
4208.856067,MAC-LTE,201,"UL-SCH: (SFN=101 , SF=2) UEId=0   (Short BSR) (3:128 bytes) (Padding:remainder) "
4208.954033,MAC-LTE,216,"UL-SCH: (SFN=367 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
4208.990467,MAC-LTE,204,"UL-SCH: (SFN=313 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:87 bytes) "
4209.218544,MAC-LTE,210,"UL-SCH: (SFN=67  , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
4209.255266,MAC-LTE,210,"UL-SCH: (SFN=130 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
4209.257441,MAC-LTE,501,"UL-SCH: (SFN=796 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4209.403347,MAC-LTE,507,"UL-SCH: (SFN=828 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4209.411202,MAC-LTE,504,"UL-SCH: (SFN=110 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
4209.479089,MAC-LTE,213,"UL-SCH: (SFN=354 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4209.651545,MAC-LTE,450,"UL-SCH: (SFN=17  , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
4209.694896,MAC-LTE,204,"UL-SCH: (SFN=799 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
4209.706581,MAC-LTE,501,"UL-SCH: (SFN=487 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4209.713486,MAC-LTE,507,"UL-SCH: (SFN=911 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
4209.866565,MAC-LTE,501,"UL-SCH: (SFN=734 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
4211.018803,MAC-LTE,210,"UL-SCH: (SFN=467 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4211.432331,MAC-LTE,400,"UL-SCH: (SFN=375 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4211.711795,MAC-LTE,507,"UL-SCH: (SFN=709 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
4211.831113,MAC-LTE,101,"UL-SCH: (SFN=363 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4212.49694,MAC-LTE,207,"UL-SCH: (SFN=235 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4212.739856,MAC-LTE,504,"UL-SCH: (SFN=900 , SF=7) UEId=0   (Long BSR) (3:80 bytes) (Padding:remainder) "
4213.305891,MAC-LTE,507,"UL-SCH: (SFN=114 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
4213.390169,MAC-LTE,101,"UL-SCH: (SFN=599 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4213.397933,MAC-LTE,504,"UL-SCH: (SFN=593 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
4213.569882,MAC-LTE,504,"UL-SCH: (SFN=299 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
4213.712294,MAC-LTE,501,"UL-SCH: (SFN=193 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
4213.978781,MAC-LTE,216,"UL-SCH: (SFN=836 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
4214.640541,MAC-LTE,201,"UL-SCH: (SFN=509 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
4215.15392,MAC-LTE,201,"UL-SCH: (SFN=367 , SF=5) UEId=0   (Long BSR) (3:69 bytes) (Padding:remainder) "
4215.309268,PDCP-LTE,204, [UL] [AM] SRB:1  [CONTROL]  ACK_SN=14   
4215.49992,MAC-LTE,101,"UL-SCH: (SFN=9   , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4215.69562,MAC-LTE,204,"UL-SCH: (SFN=231 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
4215.704432,MAC-LTE,101,"UL-SCH: (SFN=307 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
4216.037542,MAC-LTE,504,"UL-SCH: (SFN=871 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
4216.254002,MAC-LTE,504,"UL-SCH: (SFN=822 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4216.399175,MAC-LTE,213,"UL-SCH: (SFN=1016, SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
4216.685739,MAC-LTE,101,"UL-SCH: (SFN=331 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
4216.843747,MAC-LTE,204,"UL-SCH: (SFN=155 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
4216.886108,MAC-LTE,213,"UL-SCH: (SFN=1003, SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
4217.374131,MAC-LTE,101,"UL-SCH: (SFN=384 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4217.559609,MAC-LTE,507,"UL-SCH: (SFN=996 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4217.664863,MAC-LTE,504,"UL-SCH: (SFN=211 , SF=7) UEId=0   (Long BSR) (3:80 bytes) "
4218.498241,MAC-LTE,207,"UL-SCH: (SFN=623 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4218.69844,MAC-LTE,210,"UL-SCH: (SFN=118 , SF=4) UEId=0   (Long BSR) (Padding:remainder) "
4218.701291,MAC-LTE,213,"UL-SCH: (SFN=599 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
4219.188438,MAC-LTE,204,"UL-SCH: (SFN=350 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
4219.315813,RLC-LTE,450, [UL] [AM] SRB:2  [CONTROL]  ACK_SN=11   
4219.377947,MAC-LTE,210,"UL-SCH: (SFN=434 , SF=7) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
4219.421395,MAC-LTE,201,"UL-SCH: (SFN=593 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4219.477054,MAC-LTE,501,"UL-SCH: (SFN=858 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
4219.870207,MAC-LTE,210,"UL-SCH: (SFN=861 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
4220.026904,LTE RRC UL_DCCH,210," [UL] [AM] SRB:1  [CONTROL]  ACK_SN=13      ||   , SecurityModeComplete"
4220.524969,MAC-LTE,400,"UL-SCH: (SFN=380 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
4220.632272,MAC-LTE,210,"UL-SCH: (SFN=926 , SF=0) UEId=0   (Long BSR) (3:72 bytes) (Padding:remainder) "
4220.835543,MAC-LTE,210,"UL-SCH: (SFN=628 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
4221.084052,MAC-LTE,450,"UL-SCH: (SFN=859 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
4221.102758,MAC-LTE,507,"UL-SCH: (SFN=612 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
4222.357875,MAC-LTE,204,"UL-SCH: (SFN=691 , SF=7) UEId=0   (Long BSR) (3:remainder) "
4222.722216,MAC-LTE,204,"UL-SCH: (SFN=67  , SF=9) UEId=0   (Short BSR) (Padding:remainder) "
4223.439247,MAC-LTE,501,"UL-SCH: (SFN=580 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4223.63035,MAC-LTE,501,"UL-SCH: (SFN=283 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4223.77479,MAC-LTE,207,"UL-SCH: (SFN=584 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
4224.391718,MAC-LTE,450,"UL-SCH: (SFN=470 , SF=2) UEId=0   (Long BSR) "
4224.7317,MAC-LTE,207,"UL-SCH: (SFN=662 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
4225.204301,MAC-LTE,101,"UL-SCH: (SFN=849 , SF=6) UEId=0   (Short BSR) (3:66 bytes) (Padding:remainder) "
4225.295279,MAC-LTE,501,"UL-SCH: (SFN=645 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
4225.303036,MAC-LTE,207,"UL-SCH: (SFN=401 , SF=2) UEId=0   (Short BSR) (3:80 bytes) (Padding:remainder) "
4225.466421,MAC-LTE,101,"UL-SCH: (SFN=548 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
4225.661945,RLC-LTE,210, [UL] [AM] SRB:1  [CONTROL]  ACK_SN=14   
4225.715821,MAC-LTE,450,"UL-SCH: (SFN=462 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
4225.750048,MAC-LTE,204,"UL-SCH: (SFN=151 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4225.8865,MAC-LTE,501,"UL-SCH: (SFN=164 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
4226.295795,MAC-LTE,213,"UL-SCH: (SFN=123 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4226.452878,MAC-LTE,207,"UL-SCH: (SFN=204 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
4226.60488,MAC-LTE,213,"UL-SCH: (SFN=709 , SF=2) UEId=0   (Long BSR) (3:72 bytes) (Padding:remainder) "
4226.781856,MAC-LTE,450,"UL-SCH: (SFN=343 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
4227.669412,MAC-LTE,450,"UL-SCH: (SFN=438 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
4227.718371,MAC-LTE,501,"UL-SCH: (SFN=410 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
4227.826398,MAC-LTE,450,"UL-SCH: (SFN=255 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:72 bytes) "
4228.726367,MAC-LTE,213,"UL-SCH: (SFN=588 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
4228.744682,MAC-LTE,204,"UL-SCH: (SFN=884 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
4228.780003,MAC-LTE,450,"UL-SCH: (SFN=281 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
4229.120526,MAC-LTE,204,"UL-SCH: (SFN=285 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4229.231606,MAC-LTE,216,"UL-SCH: (SFN=465 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
4229.293282,MAC-LTE,207,"UL-SCH: (SFN=279 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4229.772197,MAC-LTE,204,"UL-SCH: (SFN=314 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
4230.227059,MAC-LTE,216,"UL-SCH: (SFN=564 , SF=2) UEId=0   (Short BSR) (Padding:remainder) "
4230.607959,MAC-LTE,101,"UL-SCH: (SFN=124 , SF=6) UEId=0   (Long BSR) (3:96 bytes) (Padding:remainder) "
4230.718277,LTE RRC UL_CCCH,213,RRCConnectionReestablishmentRequest
4230.802107,MAC-LTE,101,"UL-SCH: (SFN=3   , SF=4) UEId=0   (Long BSR) (Power Headroom Report) "
4232.355337,MAC-LTE,216,"UL-SCH: (SFN=685 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
4232.535613,MAC-LTE,450,"UL-SCH: (SFN=404 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
4233.245415,MAC-LTE,207,"UL-SCH: (SFN=994 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4233.317665,MAC-LTE,216,"UL-SCH: (SFN=19  , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
4233.45049,MAC-LTE,507,"UL-SCH: (SFN=997 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
4233.476275,MAC-LTE,213,"UL-SCH: (SFN=871 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
4234.131167,MAC-LTE,400,"UL-SCH: (SFN=515 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
4234.301369,MAC-LTE,216,"UL-SCH: (SFN=650 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4234.342382,MAC-LTE,216,"UL-SCH: (SFN=663 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
4234.731779,MAC-LTE,204,"UL-SCH: (SFN=684 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
4235.234656,LTE RRC UL_CCCH,201,RRCConnectionRequest
4235.494669,MAC-LTE,216,"UL-SCH: (SFN=690 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
4236.436107,MAC-LTE,101,"UL-SCH: (SFN=791 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
4236.550173,MAC-LTE,204,"UL-SCH: (SFN=730 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
4236.641532,MAC-LTE,204,"UL-SCH: (SFN=37  , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
4236.721034,MAC-LTE,501,"UL-SCH: (SFN=382 , SF=6) UEId=0   (Long BSR) (3:remainder) "
4236.870876,MAC-LTE,201,"UL-SCH: (SFN=656 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4236.883378,MAC-LTE,201,"UL-SCH: (SFN=764 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4237.436131,MAC-LTE,201,"UL-SCH: (SFN=376 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
4237.681044,MAC-LTE,101,"UL-SCH: (SFN=307 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
4237.935989,MAC-LTE,504,"UL-SCH: (SFN=745 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
4237.976996,MAC-LTE,101,"UL-SCH: (SFN=859 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4238.11192,MAC-LTE,101,"UL-SCH: (SFN=692 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
4238.233651,MAC-LTE,504,"UL-SCH: (SFN=1020, SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
4238.614857,RLC-LTE,450, [UL] [AM] SRB:1  [CONTROL]  ACK_SN=12   
4238.621786,MAC-LTE,504,"UL-SCH: (SFN=246 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
4238.877977,PDCP-LTE,501, [UL] [AM] SRB:1  [CONTROL]  ACK_SN=0   
4239.237726,MAC-LTE,207,"UL-SCH: (SFN=1005, SF=9) UEId=0   (Short BSR) (3:72 bytes) "
4239.707924,MAC-LTE,504,"UL-SCH: (SFN=471 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) "
4239.746326,MAC-LTE,450,"UL-SCH: (SFN=371 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4240.863147,MAC-LTE,450,"UL-SCH: (SFN=205 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
4240.900653,MAC-LTE,400,"UL-SCH: (SFN=42  , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
4240.958664,MAC-LTE,210,"UL-SCH: (SFN=136 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
4241.135039,MAC-LTE,207,"UL-SCH: (SFN=29  , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4241.520331,PDCP-LTE,501, [UL] [AM] SRB:1  [CONTROL]  ACK_SN=1      ||    [UL] [AM] SRB:1  [DATA] (P) sn=1   
4241.816503,MAC-LTE,507,"UL-SCH: (SFN=67  , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4242.341913,MAC-LTE,507,"UL-SCH: (SFN=803 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) "
4242.482296,MAC-LTE,507,"UL-SCH: (SFN=444 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
4242.699258,MAC-LTE,213,"UL-SCH: (SFN=320 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4243.3194,MAC-LTE,400,"UL-SCH: (SFN=698 , SF=3) UEId=0   (Short BSR) (3:64 bytes) (Padding:remainder) "
4243.462639,MAC-LTE,507,"UL-SCH: (SFN=778 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:66 bytes) "
4243.71952,MAC-LTE,507,"UL-SCH: (SFN=369 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
4243.86191,MAC-LTE,216,"UL-SCH: (SFN=334 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4244.102563,MAC-LTE,213,"UL-SCH: (SFN=151 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
4244.164542,MAC-LTE,213,"UL-SCH: (SFN=205 , SF=3) UEId=0   (Long BSR) (3:72 bytes) (Padding:remainder) "
4244.443523,MAC-LTE,207,"UL-SCH: (SFN=729 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4244.50804,MAC-LTE,213,"UL-SCH: (SFN=385 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
4244.617056,MAC-LTE,207,"UL-SCH: (SFN=678 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) "
4244.862741,MAC-LTE,207,"UL-SCH: (SFN=986 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) "
4245.520936,MAC-LTE,216,"UL-SCH: (SFN=696 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4245.664177,MAC-LTE,504,"UL-SCH: (SFN=436 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
4246.073134,MAC-LTE,216,"UL-SCH: (SFN=38  , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
4246.077121,MAC-LTE,450,"UL-SCH: (SFN=378 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
4246.257771,MAC-LTE,213,"UL-SCH: (SFN=409 , SF=1) UEId=0   (Long BSR) (3:remainder) "
4246.277053,MAC-LTE,504,"UL-SCH: (SFN=333 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
4246.573568,MAC-LTE,213,"UL-SCH: (SFN=283 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
4246.677005,MAC-LTE,501,"UL-SCH: (SFN=69  , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
4247.261833,PDCP-LTE,501, [UL] [AM] SRB:1  [DATA] (P) sn=2   
4247.53249,MAC-LTE,450,"UL-SCH: (SFN=828 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
4247.803813,MAC-LTE,507,"UL-SCH: (SFN=422 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
4248.372167,MAC-LTE,101,"UL-SCH: (SFN=724 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:165 bytes) "
4249.329266,MAC-LTE,210,"UL-SCH: (SFN=182 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
4249.57411,MAC-LTE,504,"UL-SCH: (SFN=66  , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
4249.702601,MAC-LTE,101,"UL-SCH: (SFN=223 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
4250.072818,MAC-LTE,101,"UL-SCH: (SFN=432 , SF=0) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
4250.443507,MAC-LTE,216,"UL-SCH: (SFN=289 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
4250.671247,MAC-LTE,210,"UL-SCH: (SFN=776 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
4250.841927,MAC-LTE,507,"UL-SCH: (SFN=36  , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
